ID,NAME,ADDRESS,CITY,REGION,POSTALCODE,LAT,LON
ICL0006258,South Indian Bank,"Plot No 8,Avighna Enclave,Beside Orange Super Market,Medpalli Pirzadi Guda,Uppal Main Road,Nr Tata Showroom,Sri Ramnagar",Hyderabad,Telangana,500098,17.40835,78.59806
ICL0006299,Vasavi Hardware & Paints,"Banjara Hills,Near By Gouri Shankar Nagar Colony Park",Hyderabad,Telangana,500034,17.41702,78.43882
ICL0006336,Sri Balaji Electricals,"1/41/7/2, Opp Andhra Bank, Miyapur, Rangareddy",Hyderabad,Telangana,500049,17.51836,78.35358
ICL0006364,Om Shyam Traders,"15-8-194,Opposite Fish Market,Begum Bazaar",Hyderabad,Telangana,500012,17.37509,78.47046
ICL0006365,Laptop Repair Course,"Shop No:19, Annapoorna Block, Aditya Enclave, Swathi Avenue, Ameerpet",Hyderabad,Telangana,500038,17.43753,78.44838
ICL0006367,Sri Vidya Designers & Printers,"Plot No 187, Sri Sai Colony, R R Nagar, Chintal Ranga Reddy",Hyderabad,Telangana,500004,17.41162,78.46155
ICL0006381,New Ever Green Kids Cycle,"Near Hdfc Bank,Purani Haveli",Hyderabad,Telangana,500002,17.36802,78.4822
ICL0006394,Autism Clinic Bio Med Trtmnt & Fir Sauna Chelation,"5-9-30/15-a,1st Floor,More Chambers,Basheer Bagh",Hyderabad,Telangana,500029,17.406,78.4762
ICL0006406,Aruna Women's Hostel,"Beside Lane Of Hyderabad House,S R Nagar",Hyderabad,Telangana,500038,17.44018,78.44717
ICL0006423,National Remote Sensing Agency-Ha & Fa,"Department Of Space,Government Of Indi,Bala Nagar",Hyderabad,Telangana,500042,17.4663,78.45021
ICL0006536,Twachaa Skin And Hair Clinic,"Nr. Gharonda Super Market, B/S. Hdfc Bank, Padmarao Nagar, Near Padmarao Nagar Bus Stop, Musheerabad Road",Hyderabad,Telangana,500025,17.42449,78.50684
ICL0006561,Karthik Computer & Mee - Seva,"Raji Reddy Nagar,N Sagar Road,Near Deccan Grameena Bank",Hyderabad,Telangana,500079,17.32923,78.55547
ICL0006640,Sri Venkataramana Electronics,"Ews-404,Road No 2,Near Hanuman Temple,Iiird Phase,Road No 2,Kphb Colony",Hyderabad,Telangana,500072,17.48952,78.39918
ICL0006684,Ravindra Bharati School,"151,Fish Building Road,Balaji Residency,Mallika Arjun Nagar,Near By Ravindra Bharathi School,Boduppal",Hyderabad,Telangana,500098,17.40863,78.58978
ICL0006705,Shree Dhanlakshmi Jewellers,"C-11,Mayur Kushal Complex,Gun Foundry,Abids",Hyderabad,Telangana,500001,17.39408,78.47618
ICL0006775,Jeevan Hospital,"Bairamal Guda Road, Santosh Nagar, Champapet",Hyderabad,Telangana,500079,17.34479,78.52693
ICL0006786,Zanzibar-TheGolkonda Hotel,"10-1-124,Masab Tank",Hyderabad,Telangana,500028,17.4045,78.45372
ICL0006791,Sri Vijayalaxmi Cut Piece Centre,"D No 3-4-211,Near Mahakali Police Station,Subhash Road,Kailash Market",Hyderabad,Telangana,500003,17.43631,78.49001
ICL0006814,Slg Xerox,"30133,Santosh Nagar Road,Bhavani Nagar Colony,New Santoshnagar,Near Vidya Dayini Model High School,Santosh Nagar",Hyderabad,Telangana,500059,17.34643,78.50824
ICL0006818,Mayur Styles,"121, Isnapur-Indira Karan Road, Near By Isnapur-Indira Karan Road Bus Stop,Isnapur",Hyderabad,Telangana,502307,17.54505,78.20963
ICL0006974,Mens Maker Tailor,"Madina Complex,Yakutpura",Hyderabad,Telangana,500023,17.35694,78.49395
ICL0006977,Suprabhat Family Restaurant,"Balapur Cross Road, Kanchan Bagh, Near M.Anand Function Hall",Hyderabad,Telangana,500097,17.31935,78.52004
ICL0007066,Rk Dental Clinic,"Dr As Rao Nagar Road,Lakshmipuram Colony,Rukminipuri Colony,Kapra,Secunderabad,Near Hdfc Bank",Hyderabad,Telangana,500062,17.48111,78.55564
ICL0007122,Hoppipola Restaurant,"Plot 1 Andamp; 2, Rohini Layout, Opposite Shilparamam, Hitech City, Opposite Shilparamam Bus Stop, Hi-Tech City Main Road",Hyderabad,Telangana,500081,17.45273,78.38037
ICL0007147,National Shockabsar Works,"Near Sushma To Sampoorna Road, Vanasthalipuram Road, Vanasthalipuram, Near Reliance Store",Hyderabad,Telangana,500002,17.355,78.47201
ICL0007215,Signet,"Himayat Nagar Road, Himayat Nagar, Near Saibaba Temple",Hyderabad,Telangana,500029,17.40149,78.48674
ICL0007219,Sri Rajya Laxmi,"No 10/1,Dwaraka Mai Nagar,Vanasthalipuram,Near Rajadhanil Hotel",Hyderabad,Telangana,500039,17.40156,78.56618
ICL0007295,Kanaka Durga Clinic,"Hno 2-537,Oppsite Mnr Junior College,Hmt Road,Chintal",Hyderabad,Telangana,500054,17.49419,78.45179
ICL0007304,M/S Bimala Polymer..,"Plot No.22 Shop No.4, Patwari Enclave, Ida Balangar,",Hyderabad,Telangana,500037,17.46674,78.44196
ICL0007357,Ganesha Diagnostic Center,"18-8-440/1/4,Beside Railwa Bridge,Lalita Bagh Road,Lalitha Bagh,Near Globzz Computer Education,Kalika Nagar",Hyderabad,Telangana,500053,17.34569,78.48718
ICL0007358,Paper Rose Shoppe,"Tarnaka Main Road,South Lalaguda,Tarnaka,Secunderabad",Hyderabad,Telangana,500017,17.43066,78.53497
ICL0007381,Kavitha Fancy Bangle Stores,"No 2,Shop No 1,Bahavani Nagar,Nacharam,Back Line Of Sbi Bank",Hyderabad,Telangana,500076,17.42962,78.55221
ICL0007435,Sanchay Knitwear,"23,Near Babu Khan Estate,Basheer Bagh",Hyderabad,Telangana,500004,17.40053,78.47408
ICL0007449,Sai Teja Refrigeration,"102,Little Rock Apartments,Opp Genepriya Apartment,Miyapur",Hyderabad,Telangana,500049,17.49541,78.35467
ICL0007450,Sri Kashi Arya Vysya Vasavi Nityanna Satram,"6-1-91,Vasavi Seva Kendram,Opposite Meraj Theatre,Potti Shriravulu Marg,Lakdi Ka Pool",Hyderabad,Telangana,500004,17.39712,78.46291
ICL0007473,Rangoli Exclusive,"15-6-535/A,M K Market,Beside Nagari Market,Begum Bazar",Hyderabad,Telangana,500012,17.37475,78.47283
ICL0007476,Shiva Parvathi Book Centre,"D No-11-5-3,Main Road,Saroor Nagar",Hyderabad,Telangana,500035,17.35292,78.53569
ICL0007490,Aum Mines & Minerals Construction,"3-6-154/F-102,Victory Vihar Apartments,Himayat Nagar",Hyderabad,Telangana,500029,17.40147,78.48368
ICL0007493,Sss Child Makers,"Shop No 13,Shilpi Chaitanya Towers,Sai Nagar Colony,Behind Bank Of Mysore,Chaitanyapuri,T V Tower Road,Dilsukh Nagar",Hyderabad,Telangana,500060,17.37056,78.53322
ICL0007514,Midani Poly Clinic,"10-3-277/2,Mehdipatnam,Near Sarojini Eye Hospital,Humayun Nagar",Hyderabad,Telangana,500028,17.39835,78.44549
ICL0007541,Gupta Furniture Spare Parts,"12 1 341, Assif Nagar",Hyderabad,Telangana,500057,17.39458,78.45309
ICL0007545,D K Government Homeopaths Hospital,"Beside T V Station,Ramanthapur",Hyderabad,Telangana,500013,17.3976,78.5312
ICL0007568,Vardhaman Enterprises,"15-4-16, Afzal Gunj Road, Near Afzalgunj Bus Stop",Hyderabad,Telangana,500012,17.37352,78.47728
ICL0007579,Mahima Health Care,"4/1/1069/A, Bogullakunta, Tilakroad",Hyderabad,Telangana,500027,17.39363,78.49335
ICL0007688,Pramod Watch Repairing Center,"15-8-38,Main Road,Feel Khana",Hyderabad,Telangana,500012,17.37535,78.47412
ICL0007698,Sri Shamsarkar Traders,"H No 22-63/1,Plot No 5 & 6,Ground Floor,G-01,Praneetha Plaza,Behind Raj Bekers,R C Puram,Kanukunta",Hyderabad,Telangana,500019,17.48235,78.32762
ICL0007772,Kings Mobiles,"Near Paragon High School,Bibi Ka Chashma,Vattepally Road,Vattepally",Hyderabad,Telangana,500053,17.33179,78.46097
ICL0007779,Evershine Electronics,"Shop No Sf-16,Anthem Arcade,Giriraj Lane,Near Bank Street,Koti",Hyderabad,Telangana,500095,17.38582,78.48321
ICL0007875,Chintal Auto Mobiles,"13/2,Jeedimetla Main Road,Indiragandhi Nagar,Opposite Idpl Colony,Balanagar",Hyderabad,Telangana,500037,17.48269,78.44911
ICL0007882,Sri Balaji Dayaram Mithai Bhandar,"Near Petrol Pump,Ramanthapur",Hyderabad,Telangana,500013,17.39769,78.53311
ICL0007896,Board Of Intermediate Education,"Mahbubia Campus,Gunfundry,Ner Nmdc Building,Abids",Hyderabad,Telangana,500001,17.39038,78.47415
ICL0007945,The Grill,"Vivanta By Taj,1-10-147 And 148,Mayuri Marg Begumpet.,Begumpet",Hyderabad,Telangana,500016,17.44321,78.46067
ICL0007952,Kiran Scan Centre,"116,Ag Colony Road,Rajeev Nagar",Hyderabad,Telangana,500045,17.45049,78.42509
ICL0008063,Professional Bike Service Centre,"H. No.1-1-364/75/1. Srt 224,Jawahar Nagar Street,No. 6,Rtc Cross Road,Jawahar Nagar,Kavadiguda",Hyderabad,Telangana,500020,17.40859,78.49235
ICL0008069,Kiran Dental Clinic,"2-252/2,T K R College Road,Meerpet",Hyderabad,Telangana,500097,17.32267,78.52919
ICL0008085,Sri Vinayaka Electrical And Engineering Works,"9-93/A/1/2, Nagarjuna Colony, New Santoshnagar, Champapet",Hyderabad,Telangana,500079,17.34662,78.51623
ICL0008088,Susree Dental Care,"Plot No 82, 5-4-375/1/101, Ground Floor, M.S Residency, Rd Number 2, Kamala Nagar, Vanasthalipuram",Hyderabad,Telangana,500070,17.3301,78.57911
ICL0008096,Vaishnavi Collections,"Shop No.59., Swapnalok Complex , Beside Minerva Complex, Near Union Bank Of Indiabank",Hyderabad,Telangana,500003,17.44074,78.4916
ICL0008141,Canara Bank Atm,"Diamond Point, Sikh Village, Vaishanavi Plaza, Sikh Road, Vahini Nagar, Karkhana, Secunderabad",Hyderabad,Telangana,500009,17.46488,78.49259
ICL0008208,Sri Lakshmi Electrical And Engineering Works,"5 36 3, Plot No 121, Ranga Nagar, Chintal, Near By Bhagyaradhi Junior & Degree Kalasala College",Hyderabad,Telangana,500037,17.48927,78.4504
ICL0008211,Infyc Solution,"H No 12-6-23/6/6/,Flat No 302,Shiva Sakti Nagar,Near Tata Indicom Shoppee,Moosapet",Hyderabad,Telangana,500072,17.47346,78.42397
ICL0008244,Smart Care,"No. 5-5-32, Wood Corner, Beside Indian Oil Petrol Bunk, Kukatpally",Hyderabad,Telangana,500072,17.47736,78.42145
ICL0008265,Hydro Pneumatics,"F 306,3rd Floor,Alluri Commercial Complex,Bhaya Nagar Colony,Opp Kphb,Bhaya Nagar",Hyderabad,Telangana,500072,17.49369,78.40303
ICL0008276,Ramnivas Kirana Store,"H No 8,Mansoorabad Road,Near Sai Ram School,L B Nagar",Hyderabad,Telangana,500070,17.35144,78.56235
ICL0008283,Pk Gose,"Wellington Road, Maredpally (W), Nr Hanuman Temple",Hyderabad,Telangana,500015,17.45615,78.50485
ICL0008293,Hyderabadi Kababs,"Rd No:10,Zaheera Nagar,Banjara Hills,Opposite:Hetro Pharmancy",Hyderabad,Telangana,500034,17.41643,78.43784
ICL0008305,Samata Medical Hall,"12-2-831/A/4,Bus Depot,Opp Amba Theatre,Mehdipatnam",Hyderabad,Telangana,500028,17.39149,78.44144
ICL0008377,Madeena Clinic,"Mir Chowk,Mirala Mandi,Bibi Bazar X Road,Near Bajaber Aramis Leathers,Moghalpura",Hyderabad,Telangana,500002,17.35755,78.47899
ICL0008407,Damro Furniture,"Kphb,Kukatpally,Opp Maruti Suzuki Show Room,Hyder Nagar",Hyderabad,Telangana,500090,17.50633,78.38482
ICL0008409,Anjali'S Designers & Stitchers,"9-93,Temple Alwal,Alwal,Secunderabad",Hyderabad,Telangana,500010,17.50363,78.51261
ICL0008481,Malabar Gold & Diamonds,"3-6-517, Street Number 6, Sai Vihar, Advocates Colony, Himayatnagar",Hyderabad,Telangana,500029,17.40215,78.48414
ICL0008699,Shree Exclusive Readymade Garments & Hosiery,"14-4-3/1, Begum Bazaar, Opposite Satyanarayan Mithai Bhandar, Ghansi Bazaar",Hyderabad,Telangana,500012,17.37342,78.47379
ICL0008761,Fertilizers Pesticides & Seeds Dealers Welfare Assoc,"5-9-58/1,Flt No-411/A,4th Floor,Babukhan Estate,Basheer Bagh",Hyderabad,Telangana,500029,17.41423,78.46945
ICL0008781,Vijaya Laxmi Real Estate,"Hyderabad-Narsapur Road,Near Ntr Statue,Gandi Maisamma",Hyderabad,Telangana,500043,17.57796,78.42174
ICL0008793,Multi Paper And Boards,"7-8-211,Feroguda,Oil Airport,Goutham Nagar",Hyderabad,Telangana,500011,17.45987,78.46002
ICL0008808,Supreme Enterprises,"19 4 293/3, Mir Alam Tank",Hyderabad,Telangana,500064,17.35529,78.44325
ICL0008911,Maruti Car Care,"3-126/1,Vikas Nagar,Near E Seva,Dilsukh Nagar",Hyderabad,Telangana,500060,17.3696,78.5295
ICL0008931,Royal Hotel,"Sarojini Naidu Nagar, Near By Parvath Nagar Community Hall,Borabanda",Hyderabad,Telangana,500018,17.45595,78.39928
ICL0008982,Shree Lalitha Enterprises,"4-72,N/R Johnson Grammer Scheme,Fateh Nagar",Hyderabad,Telangana,500018,17.45955,78.45246
ICL0008991,Mind Space Systems,"H.No.Lig-142/3,Phase-3Kphb Colony,Kukatpally K P H B Phase 3, Kukatpally",Hyderabad,Telangana,500072,17.48374,78.39387
ICL0008999,Global Steels,"11-182/10/4,Shivalayam Road,Near Fly Over,Near Shivalay Temple,Fateh Nagar",Hyderabad,Telangana,500018,17.4623,78.4456
ICL0009012,Dr Nagraj - (Omni Hospital),"Kothapet,Near TapadiaÂ DiagnosticÂ Centre",Hyderabad,Telangana,500035,17.36845,78.53872
ICL0009059,A Ramachandra Rao & Co,"3-6-369/A/11,1st Floor,Street No 1,Himayat Nagar",Hyderabad,Telangana,500013,17.39256,78.51351
ICL0009117,Bavarchi Chicken & Mutton,"Phase 4,Hasthinapuram South,Hastinapuram",Hyderabad,Telangana,500070,17.32418,78.5576
ICL0009122,Sri Nimbeshwari Novalties & Gift Articles,"1-94/1,Behind Police Station,Bhavani Nagar,Nacharam",Hyderabad,Telangana,500076,17.4269,78.54919
ICL0009136,St Thomas Samhita Junior College,"16-2-741/A/18/1,Asmanghad,Nr Plce Stn,Malakpet",Hyderabad,Telangana,500036,17.369,78.5127
ICL0009218,Sv Agencies,"48 249 Plot No 44, Suryanagar, Chinthal, Balanagar,",Hyderabad,Telangana,500055,17.51494,78.44665
ICL0009229,In Habitat,"Novotel Hotel,Hitech City",Hyderabad,Telangana,500081,17.44928,78.3742
ICL0009264,Petrofina Filling Station - Hp,"11-6-314,Opp Ek Munai Mosjid,Railway Station Road,Nampally",Hyderabad,Telangana,500001,17.39,78.4678
ICL0009286,Razi Ads Agency,"Near Haridwar Chat Bhandar,D M R L X Roa D,Near Sri Ladies Tailors,Phisal Banda",Hyderabad,Telangana,500058,17.34217,78.50526
ICL0009329,Mohd Iqbal,"L N Nagar, Nr Savera Function Hall Yousufguda",Hyderabad,Telangana,500045,17.43328,78.42982
ICL0009342,Sky Worth India Electronics Pvt Ltd,No 6-3-887 3Rd Floor Mcp Arcade Rajbhavan Road Somajiguda Near X Road,Hyderabad,Telangana,500082,17.42828,78.45606
ICL0009372,Peter England,"Mig 5, Road No. 1, Kphb Colony, Opp. Icici Direct, Kukatpally, Kukatpally Housing Board Colony",Hyderabad,Telangana,500072,17.48407,78.38968
ICL0009418,Eye Care Opticals,"Lic B 14,Beside Tmc Building And Next Eletronics Main Road,A S Rao",Hyderabad,Telangana,500020,17.40279,78.49499
ICL0009456,Bindu Engineering Works,"7-8-306/1,Old Airport Road,Gautam Nagar,Near United Penticostal Church In India,Balanagar",Hyderabad,Telangana,500011,17.46037,78.45661
ICL0009501,Vin International,"4-3-161/3/2,Hill Street,Ranigunj",Hyderabad,Telangana,500003,17.43264,78.49085
ICL0009506,Cytrion Software Solutions Private Limited,"Plot No 7-1-215/3/A,Flat No 3/A,Dhanalakshmi Tpwers,Ammerpet,Balkampet",Hyderabad,Telangana,500016,17.4424,78.44989
ICL0009508,Sai Pranathi Constructions,"49 12/3 Plot No 14, Sy No 11 Cherukupally Colony, Chintal Beside Harsha Apts, Quthbullapur",Hyderabad,Telangana,500072,17.48953,78.4208
ICL0009654,City Furnitures,"21st Century Complex,Near Ek Minar Masjid,Nampally",Hyderabad,Telangana,500001,17.39036,78.46938
ICL0009726,Hungry Parrots,"1-90/2/A, Beside Pride Honda Showroom, Sri Sai Nagar, Madhapur, Near Smp School, Opposite Pride Approved- Honda Auto Terrace",Hyderabad,Telangana,500081,17.44574,78.38512
ICL0009744,Venkateshwara Enterprises,"3/2/44, Bagh Ameer",Hyderabad,Telangana,500072,17.48919,78.41027
ICL0009889,Muscle Line Gym,"H No 9-6-3,S M R Complex,Beside Rose Garden,Cross Road,Near Shree Drinking Water Compony,Champapet",Hyderabad,Telangana,500059,17.3494,78.5129
ICL0009895,Trinetra Super Retail Limited,"Plot No 61,Road No 2,Parimala Residency,Jubilee Hills",Hyderabad,Telangana,500045,17.43033,78.42526
ICL0009911,Pallavi,"Amrutha Mall, Raj Bhavan Road, Somajiguda, Nishat Bagh Colony, Begumpet",Hyderabad,Telangana,500082,17.42889,78.45602
ICL0009926,Gopisetty Dr Sydaiah,"12-5-33/2,Rijaya Puri,17,S L Guda",Hyderabad,Telangana,500017,17.42827,78.53243
ICL0009957,Mohammed Imran Works Contractor,"H No 23 1 371 Jaffrigalli, Alijah Kotla, Charminar,",Hyderabad,Telangana,500002,17.36116,78.47534
ICL0009963,Aqurate Aluminium Glass Works,"4-702/4,Marthanda Nagar,Near Star Hotel,Hafeezpet",Hyderabad,Telangana,500084,17.4787,78.36055
ICL0009984,Ramu Hair Salon,"8-3-229/D/51/B,Opposite Sri Bhavani Kirana Store,Venkatagiri Cross Road,Venkatgiri Nagar",Hyderabad,Telangana,500045,17.4347,78.41947
ICL0010020,Sri Raghavendra Textiles,"7-1-632,Market Street,Station Road,Opposite Monda Market",Hyderabad,Telangana,500003,17.4357,78.49566
ICL0010041,The Best Bombay Dyeing,"Near Hotel Dwaraka Building,Lakadi - Ka - Pool",Hyderabad,Telangana,500004,17.40534,78.46403
ICL0010044,Deccan Engineering,"Tsiic Colony, Ecil X Road, Near Woodland Restaurant",Hyderabad,Telangana,500062,17.47628,78.56777
ICL0010115,Crr Water Proffing And Engineers,"Shop No 311, Padmavathi Plaza, Opp Kphb, Kukatpally,",Hyderabad,Telangana,500072,17.49509,78.40063
ICL0010147,Sri Durga Bhavani Constructions,"H No 6-3-159/9/5/2a,Premnagar,Khairatabad",Hyderabad,Telangana,500004,17.41052,78.45067
ICL0010165,Dollars Men S Beauty Saloon,"2-25/1, Gachibowli Miyapur Road, Land Mark Residency, Prashanth Nagar Colony, Kondapur",Hyderabad,Telangana,500084,17.458,78.36572
ICL0010222,Habeeb Supplying Co,"18 12 418/A15,Kanchan Bagh,Opp Umar Hotel,Hafiz Baba Nagar",Hyderabad,Telangana,500058,17.32762,78.49122
ICL0010223,Oxford High School,"Beside Water Line,Chudi Bazar",Hyderabad,Telangana,500012,17.37125,78.46366
ICL0010297,Vighneshwara Enterprises,"H No-12-10-590/27/6a,Road No 5,Near Dena Bank,Indira Nagar Colony,Warasiguda",Hyderabad,Telangana,500061,17.41993,78.51819
ICL0010449,Sriman Traders,"21 4 423/1, Recob Gunj, Pattargatti,",Hyderabad,Telangana,500002,17.36726,78.47341
ICL0010462,Tapana Builders & Developers,"1-10-122/1 Flat 201 Venkat Villa,Street No 10,Ashok Nagar",Hyderabad,Telangana,500020,17.40638,78.49062
ICL0010471,Dr Shashikant,"56, Alexander Road, Secunderabad, Opposite Municipal Corporation Of Hyderabad",Hyderabad,Telangana,500003,17.44205,78.49713
ICL0010513,Sri Ranisati Corporation,"5-3-1043,Nizam Shahi Road,Near Seena Backery,Shanker Bagh",Hyderabad,Telangana,500095,17.38073,78.47487
ICL0010548,Deccan Solar Power Industries,"Road No 1,Dwarakapuri,Banjara Hills",Hyderabad,Telangana,500034,17.42426,78.44842
ICL0010577,Vishal Peripherals,"Shop No 219,A Block,2nd Floor,Chenoy Trade Centre,Near Park Lane,West Marredpally",Hyderabad,Telangana,500003,17.44059,78.48976
ICL0010653,Sri Jagadamba Pearls Dealer,"46057,M G Road",Hyderabad,Telangana,500003,17.43855,78.48839
ICL0010659,Sujana Car Travels,"2-22-234/1,Allwyn Colony Road,Jaya Nagar,Near Rishi Tower,Kukatpally",Hyderabad,Telangana,500072,17.49554,78.4036
ICL0010670,Andhra Bank,"Beside Deccan Grameena Bank,Venkateshwara Nagar Colony,Saroor Nagar",Hyderabad,Telangana,500035,17.35596,78.53588
ICL0010697,Grandeur Carz,"Plot No 27 & 28, Main Road, West Marredpally, Near Sri Durga Tiffins, Opposite Government Junior College For Girls,Marredpally",Hyderabad,Telangana,500026,17.44497,78.50175
ICL0010826,Star Chiecken Market,"Ramanthapur, Near Laxmiganapathi Motors",Hyderabad,Telangana,500013,17.39557,78.52914
ICL0010876,New Nice Tailor,"Near G H M C Office,Mahmood Nagar,Hassan Nagar",Hyderabad,Telangana,500052,17.34073,78.43509
ICL0010940,Beauty Parlor & Training Centre,"Flt No 2,1-99/2 Ground Floor,Hi Tech City,Ayyappa Society Road,Madhapur",Hyderabad,Telangana,500081,17.44231,78.39147
ICL0010982,Taj Men'S Salon,"Chirag Ali Lane Abids Hyderabad,Karimabad Cooperative Society,Abids",Hyderabad,Telangana,500001,17.39121,78.47447
ICL0010990,Life Insurance Corporation Of India,"H No. 5-5-303,Plot No. 25,Prashant Nagar,Vanasthalipuram",Hyderabad,Telangana,500053,17.34173,78.4884
ICL0011039,Srinath Sago Agencies,"15-7-492,Main Road,Begum Bazaar",Hyderabad,Telangana,500012,17.37424,78.47005
ICL0011106,Cell Corner,"Masab Tank Road,Jyothi Nagar,Near By S.B.V.R Charitable Eye Hospital,Humayun Nagar",Hyderabad,Telangana,500028,17.39933,78.44536
ICL0011175,Mochi,"Shop No 1 And 2,Part,Municipal No 6-3-379 To 381,Nr Himalaya Book World,Panjagutta",Hyderabad,Telangana,500082,17.42645,78.45201
ICL0011231,Deep's Dtp & Xerox,"12-13-38/2,Street No 5,Near Salman Hotel,Tarnaka",Hyderabad,Telangana,500017,17.42655,78.53208
ICL0011245,Sangeetha Mobiles Private Limited,"D No 1-1-188-5,Beside Mega Mart,Chakkadpally Main Road,Ashok Nagar Cross Road",Hyderabad,Telangana,500020,17.40716,78.49485
ICL0011250,Indur Food Grains Store,"H No 6-210/3,Opp Andhra Bank,Near Mudugullu,Suchitra X Road",Hyderabad,Telangana,500055,17.50812,78.46528
ICL0011261,Hanuman Novelty,"15-8-513/12,Ground Floor,Behind Osmani Hospital,Aziz Plaza,Feel Khana",Hyderabad,Telangana,500012,17.3756,78.473
ICL0011290,C- 88,"Kantisikhar Apartment,Janta Flats,Somajiguda",Hyderabad,Telangana,500082,17.41846,78.45858
ICL0011349,Indian Market Research Bureau (Imrb),"5-9-189,Rm-9/A Iii Floor Lenaine Estate,Gn Fdry",Hyderabad,Telangana,500001,17.39086,78.47377
ICL0011351,Ramanaa Maternity,"H No 2-2-1105/10/A,Tilaknagar",Hyderabad,Telangana,500044,A17.3939589,A78.5096745
ICL0011396,S V R Murthy & Co,"Flat No 202,2nd Floor,Shri Gunidata Residency,S.R Nagar",Hyderabad,Telangana,500038,17.4445,78.4427
ICL0011400,Amoda Kitchen Ideas,"568,Old Road No 12,Nr Kanak Durga Temple,Banjara Hills",Hyderabad,Telangana,500034,17.41239,78.42993
ICL0011447,Dtdc,"Near Lord Ganesh Temple,National Highway 7,Tar Bund,Bowenpally",Hyderabad,Telangana,500009,17.45474,78.48429
ICL0011489,Sri Maatha Medical Hall,"12-11-292/2, Warasiguda",Hyderabad,Telangana,500061,17.42067,78.51685
ICL0011491,The Bar- Novotel Hyderabad,"Novotel Hotels,Hyderabad Airport,Shamshabad",Hyderabad,Telangana,500005,17.24241,78.4543
ICL0011503,Anna Poorneshwari Mobile Point,"Plot No-24down Of Swathi Hotel,Opposite Chandra Vilas Hotel,Nagole 'x' Roads",Hyderabad,Telangana,500082,17.42521,78.45742
